Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1796038,1/17/2017 14:08,1/17/2017 21:00,913405,228351250,913405,250,60,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796038/ERR1796038.1,ERX1859768,DN461105C:G9,WGS,RANDOM,GENOMIC,PAIRED,397,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274144,SAMEA4362695,simple,573,Klebsiella pneumoniae,SAMEA4362695,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,5AF1C2404F16A3851EC251DFDEB26682,53DE67DF6A1C3A4C8701B2B18D714FF0
ERR1796039,1/17/2017 14:08,1/17/2017 21:00,785586,196396500,785586,250,54,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796039/ERR1796039.1,ERX1859769,DN461105C:H9,WGS,RANDOM,GENOMIC,PAIRED,413,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274145,SAMEA4362696,simple,573,Klebsiella pneumoniae,SAMEA4362696,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,B3C17CE1ED20DE4897B4EDBE7FB7EA8E,55948288006E1EEB405067692C9DC07E
ERR1796040,1/17/2017 14:08,1/17/2017 21:01,1158537,289634250,1158537,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796040/ERR1796040.1,ERX1859770,DN461105C:A10,WGS,RANDOM,GENOMIC,PAIRED,447,78,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274146,SAMEA4362697,simple,573,Klebsiella pneumoniae,SAMEA4362697,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C3D233F7BA281E499EE7489013425C8D,5D0AB3E62A744B684E24C9200EF780B7
ERR1796041,1/17/2017 14:08,1/17/2017 21:01,1290916,322729000,1290916,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796041/ERR1796041.1,ERX1859771,DN461105C:B10,WGS,RANDOM,GENOMIC,PAIRED,401,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274147,SAMEA4362698,simple,573,Klebsiella pneumoniae,SAMEA4362698,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,1328D196C2E4EED559DC34CFE2E829C6,0B6EDA0B4D4761C937E2ADE741ED8490
ERR1796042,1/17/2017 14:08,1/17/2017 21:01,1151348,287837000,1151348,250,78,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796042/ERR1796042.1,ERX1859772,DN461105C:C10,WGS,RANDOM,GENOMIC,PAIRED,435,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274148,SAMEA4362699,simple,573,Klebsiella pneumoniae,SAMEA4362699,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,D4E66EB05D777A665C0F8BECF54E6B66,2E3C35EB8D776298D8D36852F3240CC9
ERR1796043,1/17/2017 14:08,1/17/2017 21:01,1046308,261577000,1046308,250,70,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796043/ERR1796043.1,ERX1859773,DN461105C:D10,WGS,RANDOM,GENOMIC,PAIRED,405,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274149,SAMEA4362700,simple,573,Klebsiella pneumoniae,SAMEA4362700,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,299276B8B1C0B5E7476B2CEE924482E7,89CBF67860D2E0D3DFC401693BE6A8E2
ERR1796044,1/17/2017 14:08,1/17/2017 21:01,984878,246219500,984878,250,70,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796044/ERR1796044.1,ERX1859774,DN461105C:E10,WGS,RANDOM,GENOMIC,PAIRED,432,75,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274150,SAMEA4362701,simple,573,Klebsiella pneumoniae,SAMEA4362701,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F45177C89A9BC6DFC3F4AA66524F8C85,7D9911F29F3713004A2AB55A6000F5CE
ERR1796045,1/17/2017 14:08,1/17/2017 21:01,998404,249601000,998404,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796045/ERR1796045.1,ERX1859775,DN461105C:F10,WGS,RANDOM,GENOMIC,PAIRED,387,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274151,SAMEA4362702,simple,573,Klebsiella pneumoniae,SAMEA4362702,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,BA43613930A1ED51D3F9A9BAD7C03958,E5B402C6CBB8067E3B28855ED1885D36
ERR1796046,1/17/2017 14:08,1/17/2017 21:00,841287,210321750,841287,250,56,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796046/ERR1796046.1,ERX1859776,DN461105C:G10,WGS,RANDOM,GENOMIC,PAIRED,412,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274152,SAMEA4362703,simple,573,Klebsiella pneumoniae,SAMEA4362703,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,BD20CBE7D2EADE9B66D0F821966AB6FA,F79A695A775DC67C2B9A48D55AC48E10
ERR1796047,1/17/2017 14:08,1/17/2017 21:00,843790,210947500,843790,250,57,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796047/ERR1796047.1,ERX1859777,DN461105C:H10,WGS,RANDOM,GENOMIC,PAIRED,408,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274153,SAMEA4362704,simple,573,Klebsiella pneumoniae,SAMEA4362704,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,DD344CAF15C4B24AB2C37A9176BB88E5,2902BDF968F2FBD3C4669797FBBB08B0
ERR1796048,1/17/2017 14:08,1/17/2017 21:01,1158719,289679750,1158719,250,79,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796048/ERR1796048.1,ERX1859778,DN461105C:A11,WGS,RANDOM,GENOMIC,PAIRED,423,75,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274154,SAMEA4362705,simple,573,Klebsiella pneumoniae,SAMEA4362705,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,2B7B9B0B4738225AF8AC8226278115EE,47964FF2F2DBD34E52E2914241046CFB
ERR1796049,1/17/2017 14:08,1/17/2017 21:01,1197996,299499000,1197996,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796049/ERR1796049.1,ERX1859779,DN461105C:B11,WGS,RANDOM,GENOMIC,PAIRED,401,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274155,SAMEA4362706,simple,573,Klebsiella pneumoniae,SAMEA4362706,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A26516A206BE7CCB8115201DEFAF2A2A,9AAE9E4E267D1B5597327466A0500E51
ERR1796050,1/17/2017 14:08,1/17/2017 21:01,996353,249088250,996353,250,67,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796050/ERR1796050.1,ERX1859780,DN461105C:C11,WGS,RANDOM,GENOMIC,PAIRED,411,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274156,SAMEA4362707,simple,573,Klebsiella pneumoniae,SAMEA4362707,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C5045109DF9051083AA2B0D1FB03B1EC,0898EC6E385664763B79766A2C12F978
ERR1796051,1/17/2017 14:08,1/17/2017 21:01,1081987,270496750,1081987,250,73,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796051/ERR1796051.1,ERX1859781,DN461105C:D11,WGS,RANDOM,GENOMIC,PAIRED,427,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274157,SAMEA4362708,simple,573,Klebsiella pneumoniae,SAMEA4362708,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,77D1A2957ECF07267F76182DEA04D628,E14C4114A7A1E1BF0FEBF183099C58D6
ERR1796052,1/17/2017 14:08,1/17/2017 21:01,987551,246887750,987551,250,68,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796052/ERR1796052.1,ERX1859782,DN461105C:E11,WGS,RANDOM,GENOMIC,PAIRED,419,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274158,SAMEA4362709,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362709,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C1E70C9C64D534A49F146B49B66BAFB2,D86B77D1F44232F63DC89B1C85EC219D
ERR1796053,1/17/2017 14:08,1/17/2017 21:01,959010,239752500,959010,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796053/ERR1796053.1,ERX1859783,DN461105C:F11,WGS,RANDOM,GENOMIC,PAIRED,424,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274159,SAMEA4362710,simple,573,Klebsiella pneumoniae,SAMEA4362710,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,6EFCD8A7A4CE5D7267AABEDF0A24AD6B,235836F2526BD09EA91711C9D6F32813
ERR1796054,1/17/2017 14:08,1/17/2017 21:01,794041,198510250,794041,250,54,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796054/ERR1796054.1,ERX1859784,DN461105C:G11,WGS,RANDOM,GENOMIC,PAIRED,424,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274160,SAMEA4362711,simple,573,Klebsiella pneumoniae,SAMEA4362711,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,0302F10EF4AE12914529C8B0C6CA3D30,91D65A923ADA8A164F7D6FC0C938A31C
ERR1796055,1/17/2017 14:08,1/17/2017 21:01,852987,213246750,852987,250,49,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796055/ERR1796055.1,ERX1859785,DN461105C:H11,WGS,RANDOM,GENOMIC,PAIRED,415,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274161,SAMEA4362712,simple,244366,Klebsiella variicola,SAMEA4362712,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,79062540EE944FD2E47B097199D40C2C,9E88EAD22F9C8018EAF4C8AED901AD86
ERR1796056,1/17/2017 14:08,1/17/2017 21:01,1036277,259069250,1036277,250,59,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796056/ERR1796056.1,ERX1859786,DN461105C:A12,WGS,RANDOM,GENOMIC,PAIRED,416,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274162,SAMEA4362713,simple,244366,Klebsiella variicola,SAMEA4362713,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,8F1D28CF9C1F773A8C154C94F7EAB189,96743A490A0B7D04D60108B8973EE4A9
ERR1796057,1/17/2017 14:08,1/17/2017 21:01,775681,193920250,775681,250,45,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796057/ERR1796057.1,ERX1859787,DN461105C:B12,WGS,RANDOM,GENOMIC,PAIRED,438,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274163,SAMEA4362714,simple,244366,Klebsiella variicola,SAMEA4362714,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,49E0427EB46A23765A9EDE83F149B06E,6EAA12257B2D8510D1D2B0B0B29DC94A
ERR1796058,1/17/2017 14:08,1/17/2017 21:01,860973,215243250,860973,250,61,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796058/ERR1796058.1,ERX1859788,DN461105C:C12,WGS,RANDOM,GENOMIC,PAIRED,442,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274164,SAMEA4362715,simple,573,Klebsiella pneumoniae,SAMEA4362715,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,D6B3743481734E735A483F6CFE7BC22D,7C2FD864EEB5439EFDF955B2D3BB61E8
ERR1796059,1/17/2017 14:08,1/17/2017 21:01,902771,225692750,902771,250,62,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796059/ERR1796059.1,ERX1859789,DN461105C:D12,WGS,RANDOM,GENOMIC,PAIRED,415,66,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274165,SAMEA4362716,simple,573,Klebsiella pneumoniae,SAMEA4362716,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,DBF317A181E9384055B113A413730BC2,1F85A04E4142A45FDDDA272F9B4847F4
ERR1796060,1/17/2017 14:08,1/17/2017 21:01,921824,230456000,921824,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796060/ERR1796060.1,ERX1859790,DN461105C:E12,WGS,RANDOM,GENOMIC,PAIRED,422,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274166,SAMEA4362717,simple,573,Klebsiella pneumoniae,SAMEA4362717,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,58F984191A1800A2ECAF88E18F949635,1952693FBB81428E16282C832B9A5B02
ERR1796061,1/17/2017 14:08,1/17/2017 21:01,924903,231225750,924903,250,66,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1796061/ERR1796061.1,ERX1859791,DN461105C:F12,WGS,RANDOM,GENOMIC,PAIRED,395,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274167,SAMEA4362718,simple,573,Klebsiella pneumoniae,SAMEA4362718,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A89C85B26D5517A2C8E1DB297C380590,01A9B3B67AA844B5087BC3F82891A8A5
ERR1795938,1/17/2017 14:08,1/17/2017 20:59,1247313,311828250,1247313,250,85,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795938/ERR1795938.1,ERX1859668,DN460448S:A9,WGS,RANDOM,GENOMIC,PAIRED,429,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274044,SAMEA4362595,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362595,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,198AD634D817DB3E8CFF882368F6190A,E10344FBD83011D9A3F569F62DDB6D1C
ERR1795939,1/17/2017 14:08,1/17/2017 20:59,1258540,314635000,1258540,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795939/ERR1795939.1,ERX1859669,DN460448S:B9,WGS,RANDOM,GENOMIC,PAIRED,444,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274045,SAMEA4362596,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362596,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,5F0D8AAF3BE1468ED9BAD05137027939,FEA7254617A5EF86E42D203D377E021C
ERR1795940,1/17/2017 14:08,1/17/2017 21:00,1123977,280994250,1123977,250,77,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795940/ERR1795940.1,ERX1859670,DN460448S:C9,WGS,RANDOM,GENOMIC,PAIRED,426,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274046,SAMEA4362597,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362597,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C5C939D77D3670D1EFCE3B1907D6B02B,6D7A137F3509C026EF0F92169EE1E3AF
ERR1795941,1/17/2017 14:08,1/17/2017 20:59,1107737,276934250,1107737,250,76,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795941/ERR1795941.1,ERX1859671,DN460448S:D9,WGS,RANDOM,GENOMIC,PAIRED,429,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274047,SAMEA4362598,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362598,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,80488188A4426EA86AF0DCE147C29BD2,0D267A259E78E0C3FD7906589CD693C5
ERR1795942,1/17/2017 14:08,1/17/2017 20:59,970694,242673500,970694,250,66,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795942/ERR1795942.1,ERX1859672,DN460448S:E9,WGS,RANDOM,GENOMIC,PAIRED,434,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274048,SAMEA4362599,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362599,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,743751980BA7303B323A8BD1DC27FEEC,92E245374D88973A79A0916385BD48FA
ERR1795943,1/17/2017 14:08,1/17/2017 20:59,1301275,325318750,1301275,250,86,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795943/ERR1795943.1,ERX1859673,DN460448S:F9,WGS,RANDOM,GENOMIC,PAIRED,444,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274049,SAMEA4362600,simple,573,Klebsiella pneumoniae,SAMEA4362600,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F6E3113B5404F4CA94BB3931A8FF5D7F,B1E5DE248B1D3A960C2331D82D8A0C88
ERR1795944,1/17/2017 14:08,1/17/2017 20:59,1274252,318563000,1274252,250,84,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795944/ERR1795944.1,ERX1859674,DN460448S:G9,WGS,RANDOM,GENOMIC,PAIRED,444,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274050,SAMEA4362601,simple,573,Klebsiella pneumoniae,SAMEA4362601,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,42ED2B292C88F94DB545DFEE0E6D344A,54DD1A40C5C4CB533631F3FDA1B0E62D
ERR1795945,1/17/2017 14:08,1/17/2017 20:59,1316714,329178500,1316714,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795945/ERR1795945.1,ERX1859675,DN460448S:H9,WGS,RANDOM,GENOMIC,PAIRED,435,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274051,SAMEA4362602,simple,573,Klebsiella pneumoniae,SAMEA4362602,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,575F55F1C622921B8C26F2FAA3C23B6F,FD0BAF8013B780C5FF1FDE017C116368
ERR1795946,1/17/2017 14:08,1/17/2017 21:00,1307668,326917000,1307668,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795946/ERR1795946.1,ERX1859676,DN460448S:A10,WGS,RANDOM,GENOMIC,PAIRED,443,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274052,SAMEA4362603,simple,573,Klebsiella pneumoniae,SAMEA4362603,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,1E87636256D3F5760B2955264C64E3B4,02DD0A5AD5C3F304D42666D4B2631BAD
ERR1795947,1/17/2017 14:08,1/17/2017 21:00,1176937,294234250,1176937,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795947/ERR1795947.1,ERX1859677,DN460448S:B10,WGS,RANDOM,GENOMIC,PAIRED,447,77,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274053,SAMEA4362604,simple,244366,Klebsiella variicola,SAMEA4362604,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7D5C15BAA0C38B3F633BDF9732572CE4,74B87DC84EA3927F38BE2C197D7C41A5
ERR1795948,1/17/2017 14:08,1/17/2017 20:59,1231909,307977250,1231909,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795948/ERR1795948.1,ERX1859678,DN460448S:C10,WGS,RANDOM,GENOMIC,PAIRED,423,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274054,SAMEA4362605,simple,244366,Klebsiella variicola,SAMEA4362605,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,37840484AFE37F08EC4847CE97BD934A,EEE2E7C4ABAB5C1F6A1158D13730AD5C
ERR1795949,1/17/2017 14:08,1/17/2017 20:59,1240839,310209750,1240839,250,86,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795949/ERR1795949.1,ERX1859679,DN460448S:D10,WGS,RANDOM,GENOMIC,PAIRED,432,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274055,SAMEA4362606,simple,573,Klebsiella pneumoniae,SAMEA4362606,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,CC75185386936563DF5972F3A10887D0,CEF5D20D058208B73EE7306DDA8D9510
ERR1795950,1/17/2017 14:08,1/17/2017 21:00,1242531,310632750,1242531,250,88,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795950/ERR1795950.1,ERX1859680,DN460448S:E10,WGS,RANDOM,GENOMIC,PAIRED,440,66,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274056,SAMEA4362607,simple,573,Klebsiella pneumoniae,SAMEA4362607,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,19B129BC7EA8C6F3DAE76B72B73AC741,BA141FB7AC47399F11EB56BDC4FCF9C8
ERR1795951,1/17/2017 14:08,1/17/2017 21:00,1145890,286472500,1145890,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795951/ERR1795951.1,ERX1859681,DN460448S:F10,WGS,RANDOM,GENOMIC,PAIRED,439,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274057,SAMEA4362608,simple,573,Klebsiella pneumoniae,SAMEA4362608,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A8E41A8628D2834596E2DDF0651DBAA5,E1693FD7DBFC887C5C14F619BF4490D7
ERR1795952,1/17/2017 14:08,1/17/2017 20:59,1179291,294822750,1179291,250,84,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795952/ERR1795952.1,ERX1859682,DN460448S:G10,WGS,RANDOM,GENOMIC,PAIRED,439,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274058,SAMEA4362609,simple,573,Klebsiella pneumoniae,SAMEA4362609,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,0C92358DC9E11C0C89502C0C885FBA14,B70580658D9F45C79DBD3CF980683FA0
ERR1795953,1/17/2017 14:08,1/17/2017 21:00,1195541,298885250,1195541,250,78,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795953/ERR1795953.1,ERX1859683,DN460448S:H10,WGS,RANDOM,GENOMIC,PAIRED,424,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274059,SAMEA4362610,simple,573,Klebsiella pneumoniae,SAMEA4362610,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,15489286AC89E0BB7B49302E0C906672,6384AF865BBC70397A9036CCAD62EEF5
ERR1795954,1/17/2017 14:08,1/17/2017 21:00,1215418,303854500,1215418,250,81,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795954/ERR1795954.1,ERX1859684,DN460448S:A11,WGS,RANDOM,GENOMIC,PAIRED,448,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274060,SAMEA4362611,simple,573,Klebsiella pneumoniae,SAMEA4362611,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,FC076F831939AE31B19057BEB67B0224,B9454F1EAA8973CF680F4317BD065BAC
